,plotID,errorLocation,errorType,errorMsg
157,STREATHAM_S2.2_P2341_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
158,STREATHAM_S2.2_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
159,STREATHAM_S4_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
160,STREATHAM_S4_P2312_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
161,STREATHAM_S4_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
162,STREATHAM_S7_BUFFER_R2,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
163,STREATHAM_S7_P3412_R2,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
164,STREATHAM_S7_BUFFER_R2,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
165,STREATHAM_S4_BUFFER_R2,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
166,STREATHAM_S4_P2312_R2,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
167,STREATHAM_S4_BUFFER_R2,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
168,STREATHAM_S6.1_BUFFER_R2,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
169,STREATHAM_S6.1_P2312_R2,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
